crime,location,date,sex,victim_ethnicity,victim_age,time,weather,latitude,longitude,holiday_name,is_holiday,land_use_type,gn_division,gn_pcode,gn_population,gn_distance_m,victim_ethnicity ,DS_Division,Avg_Household_Income,Unemployment_Rate,Building_Density,Road_Density,Land_Area_Density
robbery,poornawatte,1/11/2023,m,tamil,44,8:18:00,Cloudy,7.310225302,80.62860406,Non-Holiday,0,General Urban,Mapanawathura,LK2130070,12324,82.1,tamil,Gangawata Korale,107142,4.72,645.3,20.8,10.06
drugs,yatinuwara street,1/11/2023,m,sinhala,47,12:05:00,Cloudy,7.296403514,80.63705841,Non-Holiday,0,General Urban,Mahanuwara,LK2130120,11613,97.3,sinhala,Gangawata Korale,107313,4.48,862.1,14,20.17
burglary,rosawatte,1/11/2023,m,sinhala,61,13:58:00,Cloudy,7.291981407,80.63204238,Non-Holiday,0,General Urban,Ihala Katukele,LK2130115,6925,210.1,sinhala,Gangawata Korale,109275,4.35,891.4,21.8,19.46
burglary,buwelikada,1/11/2023,m,sinhala,17,17:04:00,Cloudy,7.299332371,80.65203585,Non-Holiday,0,Commercial,Thalwatta,LK2130130,19105,477.6,sinhala,Gangawata Korale,109728,4.49,674.6,15.3,12.26
burglary,lewella gangaramaya,1/12/2023,f,sinhala,57,13:49:00,Cloudy,7.295538763,80.65087528,Non-Holiday,0,Commercial,Thalwatta,LK2130130,19105,50,sinhala,Gangawata Korale,115653,4.44,617.2,17.4,9.46
burglary,post office,1/13/2023,f,sinhala,46,11:51:00,Cloudy,7.291432064,80.63380305,Non-Holiday,0,General Urban,Ihala Katukele,LK2130115,6925,404.3,sinhala,Gangawata Korale,117386,4.49,813.6,21.9,19.72
stabbing,thannekumbura,1/14/2023,m,sinhala,38,8:07:00,Cloudy,7.281789381,80.66033726,Non-Holiday,0,General Urban,Thennakumbura,LK2130240,19383,250.4,sinhala,Gangawata Korale,105794,4.58,51,3.7,1.83
theft,sky gate hotel,1/17/2023,m,sinhala,44,14:40:00,Rainy,7.28689045,80.65470405,Non-Holiday,0,Commercial,Ampitiya North,LK2130230,926,510.3,sinhala,Gangawata Korale,105694,4.72,353.3,16,5.95
stabbing,deiyanwela,1/17/2023,m,sinhala,71,16:02:00,Rainy,7.291377505,80.63429245,Non-Holiday,0,General Urban,Bogambara,LK2130145,2198,448,sinhala,Gangawata Korale,111504,4.63,839.1,20.9,20.21
burglary,bowalawatte,1/18/2023,m,sinhala,56,9:49:00,Cloudy,7.256336624,80.62388899,Non-Holiday,0,General Urban,Bowalawatta,LK2130300,2441,730.1,sinhala,Gangawata Korale,109817,4.35,2.6,2,0.2
vehicle theft,polgolla,1/20/2023,m,sinhala,61,17:30:00,Cloudy,7.316100822,80.65196591,Non-Holiday,0,General Urban,Pallegunnepana North,LK2127175,15562,219.5,sinhala,Kundasale,75468,5.54,137.7,12.4,2.55
theft,bus stand,1/21/2023,m,sinhala,18,14:02:00,Rainy,7.289348641,80.62898384,Non-Holiday,0,Commercial,Deiyannewela,LK2130150,3143,126.4,sinhala,Gangawata Korale,121475,4.46,1048.3,21.4,20.45
theft,peradeniya road,1/21/2023,m,tamil,34,15:47:00,Rainy,7.281697014,80.62129319,Non-Holiday,0,General Urban,Suduhumpala West,LK2130165,18808,181.1,tamil,Gangawata Korale,109825,4.39,948.8,27.9,18.98
robbery,bowalawatte,1/23/2023,f,muslim,41,9:16:00,Rainy,7.25702547,80.62574392,Non-Holiday,0,General Urban,Bowalawatta,LK2130300,2441,894.5,muslim,Gangawata Korale,104602,4.36,0,0,0
robbery,kingswood,1/23/2023,m,muslim,30,14:34:00,Rainy,7.277743628,80.61593515,Non-Holiday,0,Commercial,Welata,LK2130170,21826,208.6,muslim,Gangawata Korale,111844,4.34,758.8,26.2,14.72
drugs,yatinuwara street,1/24/2023,m,sinhala,25,12:02:00,Rainy,7.296636284,80.63646588,Non-Holiday,0,General Urban,Mahanuwara,LK2130120,11613,41.3,sinhala,Gangawata Korale,104417,4.35,897.8,15.4,20.72
drugs,dangolla junction,1/25/2023,m,muslim,26,8:16:00,Cloudy,7.270698054,80.60672215,Non-Holiday,0,Commercial,Bowala,LK2130205,2430,669.9,muslim,Gangawata Korale,122704,4.4,497.4,18,12.56
burglary,nagasthanne,1/25/2023,m,sinhala,52,9:16:00,Cloudy,7.281450467,80.63323841,Non-Holiday,0,General Urban,Nagasthenna,LK2130155,13921,402.6,sinhala,Gangawata Korale,121653,4.55,513.9,14.8,7.1
theft,dangolla,1/26/2023,foreign couple,sinhala,15,3:19:00,Rainy,7.269703845,80.61205456,Non-Holiday,0,Residential,Bowala,LK2130205,2430,183.8,sinhala,Gangawata Korale,125398,4.55,700.1,27.1,14.43
theft,kotugodalla street,1/27/2023,m,sinhala,53,2:51:00,Rainy,7.295088478,80.63867813,Non-Holiday,0,General Urban,Mahanuwara,LK2130120,11613,312.1,sinhala,Gangawata Korale,113193,4.72,689.9,9.8,17.45
robbery,sri wickramasinghe mawatha,1/27/2023,m,sinhala,25,10:46:00,Rainy,7.286039978,80.6388743,Non-Holiday,0,Commercial,Bogambara,LK2130145,2198,674.7,sinhala,Gangawata Korale,104306,4.57,640.2,14.2,10.11
theft,kotugodalla road,1/28/2023,m,muslim,45,14:34:00,Rainy,7.29602546,80.63481973,Non-Holiday,0,General Urban,Mahanuwara,LK2130120,11613,155.3,muslim,Gangawata Korale,122150,4.66,1011.3,18.9,21.98
theft,ampitiya town,2/1/2023,f,sinhala,27,19:27:00,Rainy,7.271358895,80.66041469,Non-Holiday,0,General Urban,Ampitiya Pallegama,LK2130245,928,438.8,sinhala,Gangawata Korale,109175,4.35,127.5,10.6,2.62
theft,pattiyakale watte,2/1/2023,m,sinhala,21,22:58:00,Rainy,7.292222898,80.63486102,Non-Holiday,0,General Urban,Ihala Katukele,LK2130115,6925,480.9,sinhala,Gangawata Korale,104898,4.58,885,20.1,21.02
burglary,watapuluwa,2/2/2023,m,sinhala,30,16:48:00,Rainy,7.318037472,80.64388769,Non-Holiday,0,General Urban,Mahaweli Uyana,LK2130040,11727,299.5,sinhala,Gangawata Korale,112213,4.61,906.7,23.6,14.52
theft,train station,2/2/2023,m,sinhala,44,21:56:00,Rainy,7.29106568,80.63492221,Non-Holiday,0,General Urban,Bogambara,LK2130145,2198,444.9,sinhala,Gangawata Korale,103598,4.55,853.2,20.1,20.1
vehicle theft,municipal indoor sports complex,2/5/2023,f,sinhala,44,13:31:00,Cloudy,7.284410335,80.6241026,Non-Holiday,0,Commercial,Katukele West,LK2130105,8913,247.9,sinhala,Gangawata Korale,122102,4.63,1356.9,24.6,21.85
burglary,dalada maligawa,2/5/2023,m,sinhala,21,14:12:00,Cloudy,7.293082174,80.63939584,Non-Holiday,0,Commercial,Boowelikada,LK2130135,2310,480.3,sinhala,Gangawata Korale,119467,4.35,640.2,11.1,16.63
drugs,pattiyakale watte,2/6/2023,m,sinhala,17,15:20:00,Rainy,7.291359932,80.6343797,Non-Holiday,0,General Urban,Bogambara,LK2130145,2198,449.5,sinhala,Gangawata Korale,106414,4.48,843,20.6,20.28
vehicle theft,ogastawatte,2/9/2023,m,sinhala,19,6:59:00,Cloudy,7.290166009,80.63191055,Non-Holiday,0,General Urban,Bogambara,LK2130145,2198,310.6,sinhala,Gangawata Korale,116524,4.28,831.5,20.9,20.65
robbery,municipal indoor sports complex,2/9/2023,f,muslim,34,15:09:00,Cloudy,7.283700255,80.62351495,Non-Holiday,0,Commercial,Katukele West,LK2130105,8913,238,muslim,Gangawata Korale,114598,4.44,1312.3,24.9,21.73
drugs,highschool,2/10/2023,m,sinhala,29,3:25:00,Cloudy,7.290488217,80.6348358,Non-Holiday,0,General Urban,Bogambara,LK2130145,2198,384.9,sinhala,Gangawata Korale,103698,4.56,844.2,19.8,20.37
vehicle theft,goerge.e.silva lane,2/11/2023,m,sinhala,22,15:27:00,Cloudy,7.2911312,80.63228517,Non-Holiday,0,General Urban,Ihala Katukele,LK2130115,6925,297.9,sinhala,Gangawata Korale,125033,4.56,882.5,22.1,20.89
vehicle theft,wagolla lewella,2/12/2023,foreign couple,sinhala,78,14:26:00,Cloudy,7.302598332,80.6473875,Non-Holiday,0,General Urban,Lewella,LK2130125,11008,220.6,sinhala,Gangawata Korale,107404,4.56,433.6,11,8.65
theft,hanthane,2/13/2023,m,muslim,19,8:42:00,Cloudy,7.268944367,80.63396638,Non-Holiday,0,General Urban,Hanthana Pedesa,LK2130220,5949,529.6,muslim,Gangawata Korale,125868,4.62,107.1,10.7,1.58
theft,bogambara,2/13/2023,m,sinhala,53,19:39:00,Cloudy,7.285445394,80.63658005,Non-Holiday,0,General Urban,Bogambara,LK2130145,2198,464.5,sinhala,Gangawata Korale,117975,4.6,585.4,15.8,10.07
theft,rajapihilla road,2/14/2023,f,sinhala,34,11:59:00,Cloudy,7.288219211,80.64187191,Non-Holiday,0,General Urban,Boowelikada,LK2130135,2310,657.7,sinhala,Gangawata Korale,105829,4.43,622.3,16.7,14.18
robbery,colombo street,2/14/2023,m,sinhala,41,13:09:00,Cloudy,7.296281068,80.63550859,Non-Holiday,0,General Urban,Mahanuwara,LK2130120,11613,74.8,sinhala,Gangawata Korale,118592,4.34,955.2,18.1,21.78
burglary,central market,2/15/2023,m,sinhala,33,2:39:00,Cloudy,7.291598748,80.63352416,Non-Holiday,0,Commercial,Ihala Katukele,LK2130115,6925,368.4,sinhala,Gangawata Korale,110374,4.52,806,22.2,19.75
robbery,kandy hospital,2/15/2023,f,sinhala,40,14:27:00,Cloudy,7.286323259,80.63149038,Non-Holiday,0,Residential,Bogambara,LK2130145,2198,213.1,sinhala,Gangawata Korale,106673,4.28,902.9,20.4,18.43
theft,train station,2/16/2023,f,sinhala,66,12:11:00,Cloudy,7.290030795,80.63266875,Non-Holiday,0,General Urban,Bogambara,LK2130145,2198,275.2,sinhala,Gangawata Korale,114091,4.65,837.9,20.6,21.22
theft,poornawatte,2/16/2023,m,sinhala,48,21:43:00,Cloudy,7.310224544,80.63109746,Non-Holiday,0,General Urban,Pitakanda Gama,LK2130015,16716,284.5,sinhala,Gangawata Korale,114425,4.44,877.4,18.9,13.53
drugs,kandy hospital,2/17/2023,m,sinhala,45,9:15:00,Cloudy,7.287889645,80.63191724,Non-Holiday,0,Residential,Bogambara,LK2130145,2198,119.8,sinhala,Gangawata Korale,113836,4.3,837.9,20.2,19.75
stabbing,dharmasena lane,2/17/2023,f,sinhala,40,18:21:00,Cloudy,7.268874948,80.59046807,Non-Holiday,0,General Urban,Uda Eriyagama East,LK2136420,19822,311.6,sinhala,Yatinuwara,69069,6,517.8,17.8,7.99
vehicle theft,watapuluwa prithi mawatha,2/18/2023,f,sinhala,39,9:57:00,Rainy,7.315320679,80.64478124,Maha Sivarathri Day,1,General Urban,Watapuluwa South,LK2130045,21491,532.6,sinhala,Gangawata Korale,117219,4.41,762.6,22.5,12.12
theft,nagasthanne,2/19/2023,m,muslim,64,14:19:00,Rainy,7.282502597,80.63442568,Non-Holiday,0,General Urban,Nagasthenna,LK2130155,13921,541,muslim,Gangawata Korale,119345,4.38,456.6,13.6,6.98
stabbing,municipal indoor sports complex,2/19/2023,f,sinhala,31,16:26:00,Rainy,7.283771107,80.62656466,Non-Holiday,0,Commercial,Suduhumpala East,LK2130160,18807,191.6,sinhala,Gangawata Korale,111601,4.37,1448.7,21.6,20.58
burglary,dharmasena lane,2/20/2023,f,tamil,50,19:59:00,Rainy,7.269348771,80.59087704,Non-Holiday,0,General Urban,Uda Eriyagama East,LK2136420,19822,365.2,tamil,Yatinuwara,73486,5.79,470.6,17.1,7.2
robbery,pathanawatte heerassagala,2/21/2023,m,sinhala,30,15:34:00,Rainy,7.260812903,80.61772465,Non-Holiday,0,General Urban,Bowalawatta,LK2130300,2441,178.9,sinhala,Gangawata Korale,113746,4.58,210.4,23,4.26
burglary,suduhumpola,2/22/2023,m,sinhala,60,13:11:00,Cloudy,7.281175222,80.62654973,Non-Holiday,0,General Urban,Suduhumpala East,LK2130160,18807,171.1,sinhala,Gangawata Korale,109510,4.31,1294.4,18.8,15.47
stabbing,bus stand,2/22/2023,m,sinhala,43,14:29:00,Cloudy,7.302988534,80.63578861,Non-Holiday,0,Commercial,Mahaiyawa,LK2130065,11543,65,sinhala,Gangawata Korale,115713,4.28,994.7,16.2,16.19
stabbing,lewella bangalaawatte,2/23/2023,m,sinhala,26,9:06:00,Cloudy,7.297569901,80.65202694,Non-Holiday,0,General Urban,Thalwatta,LK2130130,19105,302.6,sinhala,Gangawata Korale,115708,4.5,655.5,16.9,11.42
theft,gatambe junction,2/26/2023,m,muslim,57,13:54:00,Cloudy,7.272087902,80.60551894,Non-Holiday,0,Commercial,Bowala,LK2130205,2430,806.5,muslim,Gangawata Korale,124005,4.45,389,12.6,10.94
theft,watapuluwa,2/27/2023,m,sinhala,58,15:37:00,Rainy,7.317904908,80.64383153,Non-Holiday,0,General Urban,Mahaweli Uyana,LK2130040,11727,300.7,sinhala,Gangawata Korale,125981,4.28,927.1,23.8,14.8
vehicle theft,hanthane road,3/1/2023,f,tamil,70,21:29:00,Rainy,7.285165682,80.63376987,Non-Holiday,0,General Urban,Bogambara,LK2130145,2198,282.3,tamil,Gangawata Korale,117058,4.45,686.1,15.8,14.15
burglary,kotugodalla road,3/2/2023,m,sinhala,53,1:50:00,Cloudy,7.295648102,80.6374325,Non-Holiday,0,General Urban,Mahanuwara,LK2130120,11613,161.9,sinhala,Gangawata Korale,117727,4.69,830.2,13.5,19.7
robbery,dharmapala road lewella,3/2/2023,f,tamil,53,2:21:00,Cloudy,7.298782678,80.65058694,Non-Holiday,0,General Urban,Thalwatta,LK2130130,19105,384.7,tamil,Gangawata Korale,120365,4.56,568.8,15.6,11.03
burglary,bus stand,3/4/2023,m,sinhala,47,5:51:00,Rainy,7.291359401,80.63314457,Non-Holiday,0,Commercial,Ihala Katukele,LK2130115,6925,348.1,sinhala,Gangawata Korale,124543,4.62,809.8,22.4,20.15
robbery,buwelikada,3/4/2023,m,muslim,24,9:02:00,Rainy,7.299500606,80.65204202,Non-Holiday,0,Commercial,Thalwatta,LK2130130,19105,495.4,muslim,Gangawata Korale,123287,4.45,682.3,14.6,12.36
burglary,bus stand,3/4/2023,f,sinhala,52,21:48:00,Rainy,7.299615873,80.6355495,Non-Holiday,0,Commercial,Mahanuwara,LK2130120,11613,364.1,sinhala,Gangawata Korale,114737,4.33,1024.1,15.4,19.56
burglary,dalada maligawa,3/5/2023,m,sinhala,25,10:28:00,Rainy,7.295357411,80.64279516,Non-Holiday,0,Commercial,Boowelikada,LK2130135,2310,193.4,sinhala,Gangawata Korale,123672,4.47,204,4.1,5.74
burglary,watapuluwa,3/8/2023,m,sinhala,68,21:57:00,Rainy,7.3185206,80.64351739,Non-Holiday,0,General Urban,Mahaweli Uyana,LK2130040,11727,241.4,sinhala,Gangawata Korale,105672,4.59,942.4,22.8,15.45
burglary,peradeniya town,3/9/2023,m,sinhala,56,16:05:00,Cloudy,7.271777708,80.59195013,Non-Holiday,0,General Urban,Getambe,LK2130180,5235,221.5,sinhala,Gangawata Korale,125241,4.31,280.6,14,4.56
drugs,bus stand,3/10/2023,m,sinhala,52,8:35:00,Rainy,7.256392631,80.5894297,Non-Holiday,0,Commercial,Godagandeniya,LK2130190,5339,436.3,sinhala,Gangawata Korale,104023,4.61,632.5,17.3,12.09
stabbing,dutugamunu mawatha,3/11/2023,f,tamil,35,2:10:00,Rainy,7.31560958,80.64608129,Non-Holiday,0,General Urban,Pallegunnepana South,LK2127170,15563,411.1,tamil,Kundasale,77380,5.63,556,21.6,9.26
burglary,kotugodalla road,3/13/2023,f,sinhala,42,7:23:00,Rainy,7.295885463,80.63537709,Non-Holiday,0,General Urban,Mahanuwara,LK2130120,11613,105.1,sinhala,Gangawata Korale,125611,4.32,956.5,18.6,21.92
theft,kotugodalla road,3/13/2023,m,sinhala,40,11:26:00,Rainy,7.297972471,80.63698092,Non-Holiday,0,General Urban,Mahanuwara,LK2130120,11613,196,sinhala,Gangawata Korale,103636,4.29,844.2,13.5,18.73
theft,peradeniya road,3/13/2023,m,sinhala,35,19:27:00,Rainy,7.283130101,80.62191664,Non-Holiday,0,General Urban,Katukele West,LK2130105,8913,235,sinhala,Gangawata Korale,122027,4.3,1053.4,27.8,20.46
burglary,thannekumbura,3/14/2023,m,sinhala,39,5:22:00,Rainy,7.282749518,80.66378802,Non-Holiday,0,General Urban,Thennakumbura,LK2130240,19383,446.4,sinhala,Gangawata Korale,106383,4.3,44.6,6.3,0.84
theft,ogastawatte,3/14/2023,m,muslim,24,18:33:00,Rainy,7.290003286,80.63455109,Non-Holiday,0,General Urban,Bogambara,LK2130145,2198,322.5,muslim,Gangawata Korale,106241,4.38,830.2,19.1,20.96
robbery,william gopallawa lane,3/15/2023,m,sinhala,37,17:10:00,Rainy,7.290928966,80.63246803,Non-Holiday,0,General Urban,Ihala Katukele,LK2130115,6925,328,sinhala,Gangawata Korale,108217,4.7,872.3,21.8,21.28
stabbing,mapanawathura,3/17/2023,m,sinhala,54,0:07:00,Cloudy,7.300295486,80.62790159,Non-Holiday,0,General Urban,Asgiriya,LK2130085,1314,138.4,sinhala,Gangawata Korale,109875,4.33,1053.4,15.8,13.93
theft,ampitiya town,3/19/2023,foreign couple,sinhala,19,3:51:00,Rainy,7.273842807,80.65944932,Non-Holiday,0,General Urban,Ampitiya Pallegama,LK2130245,928,465.6,sinhala,Gangawata Korale,105905,4.64,128.8,6.3,3.12
robbery,mapanawathura,3/20/2023,m,sinhala,58,14:06:00,Rainy,7.30169879,80.62612691,Non-Holiday,0,General Urban,Asgiriya,LK2130085,1314,386.6,sinhala,Gangawata Korale,114654,4.5,837.9,18,12.56
stabbing,udabowala,3/21/2023,m,tamil,28,8:29:00,Rainy,7.264452123,80.6158519,Non-Holiday,0,General Urban,Uda Bowala,LK2130200,19819,360.2,tamil,Gangawata Korale,103586,4.38,468,23,5.59
stabbing,dalada street,3/22/2023,f,muslim,41,18:26:00,Rainy,7.293408155,80.64069786,Non-Holiday,0,Commercial,Boowelikada,LK2130135,2310,332.6,muslim,Gangawata Korale,109045,4.44,510.1,7.7,12.91
theft,post office,3/23/2023,m,muslim,45,22:18:00,Rainy,7.290743574,80.63114656,Non-Holiday,0,Commercial,Ihala Katukele,LK2130115,6925,283.9,muslim,Gangawata Korale,106636,4.54,905.5,22.5,20.44
burglary,suduhumpola,3/24/2023,m,sinhala,36,13:14:00,Cloudy,7.280813797,80.62427075,Non-Holiday,0,General Urban,Suduhumpala West,LK2130165,18808,175.2,sinhala,Gangawata Korale,125048,4.57,1090.4,23,15.99
drugs,people's bank,3/25/2023,m,sinhala,25,10:20:00,Cloudy,7.290980011,80.63462664,Non-Holiday,0,General Urban,Bogambara,LK2130145,2198,421.3,sinhala,Gangawata Korale,108534,4.59,845.5,20.1,20.53
theft,police station,3/26/2023,m,sinhala,52,5:07:00,Rainy,7.293273759,80.63459068,Non-Holiday,0,Commercial,Mahanuwara,LK2130120,11613,389.2,sinhala,Gangawata Korale,109036,4.42,908,20.1,21.98
burglary,new queens hotel,3/26/2023,m,sinhala,42,13:43:00,Rainy,7.292301954,80.6383896,Non-Holiday,0,Commercial,Mahanuwara,LK2130120,11613,517,sinhala,Gangawata Korale,119238,4.49,738.4,14.8,18.27
theft,mada bowala angampitiya,3/27/2023,m,sinhala,29,11:10:00,Rainy,7.271431818,80.61223263,Non-Holiday,0,General Urban,Bowala,LK2130205,2430,65.4,sinhala,Gangawata Korale,114212,4.35,817.5,27.8,17.08
robbery,hanthane,3/27/2023,m,sinhala,35,15:04:00,Rainy,7.267356565,80.63387777,Non-Holiday,0,General Urban,Hanthana Pedesa,LK2130220,5949,703.6,sinhala,Gangawata Korale,112392,4.66,94.4,9.7,1.28
robbery,watapuluwa,3/29/2023,m,sinhala,27,15:01:00,Rainy,7.316703147,80.64396951,Non-Holiday,0,General Urban,Mahaweli Uyana,LK2130040,11727,393.7,sinhala,Gangawata Korale,125943,4.7,899.1,25.2,14.23
stabbing,kingswood,3/29/2023,f,sinhala,45,15:11:00,Rainy,7.27839512,80.61581318,Non-Holiday,0,Commercial,Welata,LK2130170,21826,167.6,sinhala,Gangawata Korale,111690,4.69,725.6,26.8,14.42
robbery,highschool,3/29/2023,m,sinhala,66,17:49:00,Rainy,7.289361783,80.63399077,Non-Holiday,0,General Urban,Bogambara,LK2130145,2198,229.4,sinhala,Gangawata Korale,111487,4.63,841.7,18.9,20.49
theft,katugasthota road,3/29/2023,f,sinhala,35,22:18:00,Rainy,7.314677896,80.63400831,Non-Holiday,0,General Urban,Pitakanda Gama,LK2130015,16716,305.9,sinhala,Gangawata Korale,124379,4.53,1026.6,19.6,16.12
burglary,walespark,3/30/2023,f,sinhala,44,10:46:00,Rainy,7.288947212,80.63815992,Non-Holiday,0,Commercial,Bogambara,LK2130145,2198,594,sinhala,Gangawata Korale,115126,4.49,698.9,18,14.35
theft,mahaiyawa,3/30/2023,m,sinhala,32,19:28:00,Rainy,7.304498176,80.6343069,Non-Holiday,0,General Urban,Mahaiyawa,LK2130065,11543,177.1,sinhala,Gangawata Korale,118881,4.49,1182.2,19.7,17.48
vehicle theft,asgiriya stadium,3/31/2023,m,tamil,19,2:37:00,Rainy,7.2978629,80.63259846,Non-Holiday,0,Commercial,Mahanuwara,LK2130120,11613,426.8,tamil,Gangawata Korale,122985,4.4,1123.5,18.3,17.38
vehicle theft,bus stand,4/1/2023,f,sinhala,44,12:43:00,Rainy,7.300275921,80.63775305,Non-Holiday,0,Commercial,Mahaiyawa,LK2130065,11543,434.3,sinhala,Gangawata Korale,113816,4.35,677.2,12.3,15.05
theft,lady golden road,4/1/2023,m,muslim,25,18:58:00,Rainy,7.289279776,80.63462081,Non-Holiday,0,Commercial,Bogambara,LK2130145,2198,264.1,muslim,Gangawata Korale,116150,4.37,792,18.9,19.73
burglary,mahaiyawa cemetery,4/2/2023,m,sinhala,41,16:13:00,Rainy,7.304010227,80.63460645,Independence Day,1,General Urban,Mahaiyawa,LK2130065,11543,120.3,sinhala,Gangawata Korale,110493,4.64,1149,19,17.36
drugs,bus stand,4/4/2023,f,sinhala,32,14:42:00,Rainy,7.290669592,80.63532027,Non-Holiday,0,Commercial,Bogambara,LK2130145,2198,432,sinhala,Gangawata Korale,105128,4.38,858.3,20.1,19.99
stabbing,lake house hotel,4/5/2023,m,muslim,49,15:10:00,Rainy,7.26804887,80.59642883,Non-Holiday,0,General Urban,Getambe,LK2130180,5235,525.2,muslim,Gangawata Korale,117324,4.29,260.2,6.4,10.44
burglary,municipal indoor sports complex,4/6/2023,m,sinhala,50,16:48:00,Rainy,7.286757377,80.6269481,Non-Holiday,0,Commercial,Deiyannewela,LK2130150,3143,306.9,sinhala,Gangawata Korale,107613,4.68,1300.8,22.4,20.57
stabbing,people's bank,4/6/2023,m,sinhala,48,19:25:00,Rainy,7.289645397,80.63321255,Non-Holiday,0,General Urban,Bogambara,LK2130145,2198,232.2,sinhala,Gangawata Korale,109102,4.58,863.4,20,21.14
stabbing,municipal indoor sports complex,4/6/2023,f,sinhala,38,20:06:00,Rainy,7.285908497,80.62638814,Non-Holiday,0,Commercial,Suduhumpala East,LK2130160,18807,404.6,sinhala,Gangawata Korale,126312,4.38,1348,22.8,20.69
robbery,goerge.e. silva lane,4/7/2023,m,sinhala,26,11:21:00,Cloudy,7.288763165,80.63204172,Non-Holiday,0,General Urban,Bogambara,LK2130145,2198,166.4,sinhala,Gangawata Korale,104984,4.32,818.7,20.2,20.41
stabbing,goerge.e.silva lane,4/7/2023,m,sinhala,37,15:58:00,Cloudy,7.290002251,80.63184977,Non-Holiday,0,General Urban,Bogambara,LK2130145,2198,296.4,sinhala,Gangawata Korale,115642,4.28,840.4,20.7,20.68
stabbing,pathanawatte heerassagala,4/7/2023,m,muslim,33,18:05:00,Cloudy,7.262443226,80.61771403,Non-Holiday,0,General Urban,Bowalawatta,LK2130300,2441,359.5,muslim,Gangawata Korale,124964,4.61,285.7,22.6,4.37
burglary,bus stand,4/7/2023,f,sinhala,63,19:16:00,Cloudy,7.254342849,80.59121789,Non-Holiday,0,Commercial,Penideniya,LK2139135,16411,472.9,sinhala,Udunuwara,77664,5.79,383.9,13.4,10.35
stabbing,wewathanne road,4/8/2023,f,sinhala,29,11:16:00,Rainy,7.169731206,80.59518559,Non-Holiday,0,Commercial,Wewathenna,LK2142095,22268,661.5,sinhala,Doluwa,56695,7.25,54.8,12.7,0.92
burglary,hewaheta,4/9/2023,m,tamil,53,4:05:00,Rainy,7.110090374,80.76136293,Non-Holiday,0,General Urban,Kotagepitiya,LK2148125,10224,6981.7,tamil,Deltota,59385,6.83,0,0,0
robbery,hanthane kadurata malshalawa,4/10/2023,f,sinhala,15,17:28:00,Rainy,7.289249498,80.63137426,Non-Holiday,0,Commercial,Bogambara,LK2130145,2198,255.3,sinhala,Gangawata Korale,120765,4.69,864.6,20.4,20.54
robbery,hewaheta,4/11/2023,m,sinhala,43,12:59:00,Cloudy,7.110836652,80.76199839,Non-Holiday,0,General Urban,Kotagepitiya,LK2148125,10224,6933.1,sinhala,Deltota,64279,7.12,0,0,0
drugs,dalada maligawa,4/11/2023,f,sinhala,41,18:31:00,Cloudy,7.294687774,80.64298318,Non-Holiday,0,Commercial,Boowelikada,LK2130135,2310,120.3,sinhala,Gangawata Korale,113044,4.55,224.5,5.2,6.68
theft,hanthane kadurata malshalawa,4/12/2023,f,sinhala,60,21:46:00,Rainy,7.286901112,80.63457567,Non-Holiday,0,Commercial,Bogambara,LK2130145,2198,193.7,sinhala,Gangawata Korale,107783,4.32,682.3,17.7,16.47
stabbing,hanthane,4/12/2023,f,sinhala,38,21:51:00,Rainy,7.266320362,80.63521997,Non-Holiday,0,General Urban,Hanthana Pedesa,LK2130220,5949,803.7,sinhala,Gangawata Korale,115048,4.28,62.5,7.4,0.93
